IN FILE,MANUAL ID,OFFSET,DURATION,max_freq,min_freq,created_at,last_modified,is_marked_for_review,assigned_users
20210819_170000.WAV,1 Birds,28.7025,0.509999999999998,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Mon, 13 Sep 2021 23:31:54 GMT",False,{'admin': 1}
20210819_170000.WAV,1 Birds,39.5625,0.5900000000000034,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Mon, 13 Sep 2021 23:31:54 GMT",False,{'admin': 1}
20210819_170000.WAV,Anna's Hummingbird,40.7925,0.5300000000000011,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Mon, 13 Sep 2021 23:31:54 GMT",False,{'admin': 1}
20210819_170000.WAV,Anna's Hummingbird,46.7425,4.380000000000003,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Mon, 13 Sep 2021 23:31:54 GMT",False,{'admin': 1}
20210819_170000.WAV,Anna's Hummingbird,56.7525,3.2475000000000023,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Mon, 13 Sep 2021 23:31:54 GMT",False,{'admin': 1}
20210819_170000.WAV,Anna's Hummingbird,52.3425,3.219999999999999,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Mon, 13 Sep 2021 23:31:54 GMT",False,{'admin': 1}
20210819_215000.WAV,1 No Birds,58.955,0.980000000000004,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Wed, 15 Sep 2021 02:28:57 GMT",False,{'admin': 1}
20210820_102000.WAV,1 No Birds,59.125,0.8299999999999983,24000,0,"Sun, 29 Aug 2021 02:33:43 GMT","Wed, 15 Sep 2021 02:30:29 GMT",False,{'admin': 1}
20210821_015000.WAV,California Towhee,59.715,0.10999999999999943,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,6.875,0.16999999999999993,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,57.935,0.21000000000000085,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,7.225,0.35000000000000053,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,10.225,0.28000000000000114,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,10.565,0.3100000000000005,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,7.635,0.8300000000000001,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,9.855,0.33999999999999986,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Towhee,58.185,0.12999999999999545,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,8.725,0.2400000000000002,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,57.265,0.25,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,9.145,0.21000000000000085,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,9.475,0.14000000000000057,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,55.375,0.7100000000000009,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Towhee,56.275,0.1600000000000037,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,11.195,0.5099999999999998,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,54.565,0.4000000000000057,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,53.835,0.5499999999999972,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,11.835,0.2599999999999998,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,12.175,1.209999999999999,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,52.905,0.5600000000000023,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,14.085,0.2699999999999996,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Towhee,51.905,0.14000000000000057,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,50.505,0.9600000000000009,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,49.835,0.21000000000000085,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,15.135,0.23000000000000043,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,15.845,0.15999999999999837,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,49.245,0.1600000000000037,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,16.535,0.28000000000000114,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,48.605,0.490000000000002,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,17.015,0.8900000000000006,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,20.285,0.25,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,20.925,0.14000000000000057,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,48.195,0.3399999999999963,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,21.345,0.14000000000000057,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,47.775,0.21999999999999886,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Towhee,47.685,0.14000000000000057,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,21.715,0.17999999999999972,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,46.855,0.22000000000000597,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,21.995,0.28999999999999915,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,46.415,0.25,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,22.475,0.259999999999998,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,46.015,0.22999999999999687,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,45.505,0.28999999999999915,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,22.895,0.10000000000000142,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
20210821_015000.WAV,California Thrasher,45.085,0.17999999999999972,24000,0,"Sun, 29 Aug 2021 02:33:44 GMT","Wed, 15 Sep 2021 02:08:51 GMT",False,{'admin': 1}
